Source,Target,Weight,Type
BE,RB,105,undirected
BE,RI,112,undirected
BE,RO,190,undirected
BE,RP,130,undirected
BE,RS,1395,undirected
BE,RW,20,undirected
BE,SA,170,undirected
BE,SF,241,undirected
BE,SG,41,undirected
BE,SI,80,undirected
BE,SN,152,undirected
BE,SO,51,undirected
BE,SP,904,undirected
BE,SU,104,undirected
BE,SW,528,undirected
BE,SY,404,undirected
BE,SZ,635,undirected
BE,TH,131,undirected
BE,TS,62,undirected
BE,TU,689,undirected
BE,TW,61,undirected
BE,TZ,47,undirected
BE,UG,36,undirected
BE,UK,4259,undirected
BE,UP,678,undirected
BE,US,7631,undirected
BE,VE,67,undirected
BE,VM,53,undirected
BE,WA,34,undirected
BE,YM,33,undirected
BF,BH,20,undirected
BF,BR,40,undirected
BF,CA,61,undirected
BF,CH,43,undirected
BF,CI,36,undirected
BF,CO,29,undirected
BF,CU,51,undirected
BF,ES,26,undirected
BF,FR,28,undirected
BF,GM,28,undirected
BF,GT,16,undirected
BF,IN,22,undirected
BF,JM,46,undirected
BF,MX,36,undirected
BF,NS,40,undirected
BF,PE,16,undirected
BF,PL,32,undirected
BF,PM,29,undirected
BF,QA,16,undirected
BF,RQ,26,undirected
BF,SP,340,undirected
BF,ST,16,undirected
BF,TD,17,undirected
BF,TU,37,undirected
BF,UK,151,undirected
BF,US,3224,undirected
BF,VE,16,undirected
BG,BM,105,undirected
BG,BR,116,undirected
BG,BT,53,undirected
BG,BU,89,undirected
BG,BX,70,undirected
BG,CA,142,undirected
BG,CB,135,undirected
BG,CD,31,undirected
BG,CE,291,undirected
BG,CH,656,undirected
BG,CO,31,undirected
BG,CU,89,undirected
BG,DA,28,undirected
BG,DR,21,undirected
BG,EC,97,undirected
BG,EG,112,undirected
BG,EI,46,undirected
BG,EK,77,undirected
BG,ER,90,undirected
BG,EZ,52,undirected
BG,FI,30,undirected
BG,FR,245,undirected
BG,GH,40,undirected
BG,GM,110,undirected
BG,GR,51,undirected
BG,HK,175,undirected
BG,HR,27,undirected
BG,HU,29,undirected
BG,ID,140,undirected
BG,IN,3195,undirected
BG,IR,256,undirected
BG,IS,77,undirected
BG,IT,121,undirected
BG,IZ,132,undirected
BG,JA,244,undirected
BG,JE,20,undirected
BG,JM,109,undirected
BG,JO,25,undirected
BG,KE,91,undirected
BG,KN,220,undirected
BG,KS,102,undirected
BG,KU,32,undirected
BG,LE,38,undirected
BG,LY,54,undirected
BG,MO,141,undirected
BG,MR,20,undirected
BG,MU,20,undirected
BG,MV,34,undirected
BG,MX,67,undirected
BG,MY,237,undirected
BG,NI,143,undirected
BG,NL,115,undirected
BG,NO,42,undirected
BG,NP,147,undirected
BG,NZ,174,undirected
BG,OD,21,undirected
BG,PE,17,undirected
BG,PK,1573,undirected
BG,PL,46,undirected
BG,PM,19,undirected
BG,PO,53,undirected
BG,QA,96,undirected
BG,RP,536,undirected
BG,RS,437,undirected
BG,RW,19,undirected
BG,SA,308,undirected
BG,SF,674,undirected
BG,SN,793,undirected
BG,SO,35,undirected
BG,SP,59,undirected
BG,SU,36,undirected
BG,SW,132,undirected
BG,SY,130,undirected
BG,SZ,55,undirected
BG,TD,67,undirected
BG,TH,259,undirected
BG,TI,34,undirected
BG,TS,20,undirected
BG,TU,109,undirected
BG,TW,22,undirected
BG,TZ,22,undirected
BG,UG,31,undirected
BG,UK,848,undirected
BG,UP,18,undirected
BG,US,17841,undirected
BG,UY,17,undirected
BG,UZ,150,undirected
BG,VE,33,undirected
BG,VM,178,undirected
BG,YM,25,undirected
BG,ZA,21,undirected
BG,ZI,46,undirected
BH,BM,18,undirected
BH,CA,25,undirected
BH,CH,37,undirected
BH,CO,16,undirected
BH,CS,27,undirected
BH,CU,41,undirected
BH,DR,33,undirected
BH,GT,197,undirected
BH,HA,17,undirected
BH,HO,20,undirected
BH,IN,17,undirected
BH,JM,115,undirected
BH,MX,60,undirected
BH,NI,16,undirected
BH,PM,25,undirected
BH,SP,100,undirected
BH,SY,69,undirected
BH,TU,21,undirected
BH,UK,67,undirected
BH,US,671,undirected
BH,UY,30,undirected
BK,CH,18,undirected
BK,FR,76,undirected
BK,GM,57,undirected
BK,GR,42,undirected
BK,HR,54,undirected
BK,IT,39,undirected
BK,MK,16,undirected
BK,NL,19,undirected
BK,RB,69,undirected
BK,RI,183,undirected
BK,RS,41,undirected
BK,SP,32,undirected
BK,SW,16,undirected
BK,SY,22,undirected
BK,SZ,38,undirected
BK,TU,24,undirected
BK,UK,264,undirected
BK,US,274,undirected
BL,BR,396,undirected
BL,CA,170,undirected
BL,CH,53,undirected
BL,CI,137,undirected
BL,CO,155,undirected
BL,CS,34,undirected
BL,CU,51,undirected
BL,EC,135,undirected
BL,EG,23,undirected
BL,EI,24,undirected
BL,FR,113,undirected
BL,GH,22,undirected
BL,GM,153,undirected
BL,GR,21,undirected
BL,GT,22,undirected
BL,HA,35,undirected
BL,HO,22,undirected
BL,HU,20,undirected
BL,IN,57,undirected
BL,IR,19,undirected
BL,IS,31,undirected
BL,IT,54,undirected
BL,IZ,49,undirected
BL,JA,56,undirected
BL,JM,38,undirected
BL,JO,48,undirected
BL,KE,26,undirected
BL,KN,16,undirected
BL,KS,29,undirected
BL,MX,208,undirected
BL,NI,78,undirected
BL,NL,32,undirected
BL,NU,46,undirected
BL,PA,111,undirected
BL,PE,136,undirected
BL,PK,56,undirected
BL,PL,25,undirected
BL,PM,73,undirected
BL,PO,24,undirected
BL,RP,129,undirected
BL,RQ,18,undirected
BL,RS,62,undirected
BL,SA,38,undirected
BL,SF,22,undirected
BL,SP,163,undirected
BL,SU,18,undirected
BL,SY,21,undirected
BL,TH,17,undirected
BL,TU,59,undirected
BL,UK,148,undirected
BL,UP,33,undirected
BL,US,1620,undirected
BL,UY,137,undirected
BL,VE,282,undirected
BL,VM,20,undirected
BM,BR,26,undirected
BM,CA,68,undirected
BM,CB,41,undirected
BM,CH,198,undirected
BM,DA,22,undirected
BM,FR,37,undirected
BM,GM,44,undirected
BM,HK,44,undirected
BM,ID,64,undirected
BM,IN,449,undirected
BM,IT,43,undirected
BM,IZ,17,undirected
BM,JA,137,undirected
BM,KS,124,undirected
BM,MX,29,undirected
BM,MY,49,undirected
BM,PK,56,undirected
BM,RP,38,undirected
BM,RS,39,undirected
BM,SF,29,undirected
BM,SN,123,undirected
BM,SP,26,undirected
BM,TH,210,undirected
BM,TU,26,undirected
BM,UK,195,undirected
BM,US,883,undirected
BM,VM,80,undirected
BN,CD,16,undirected
BN,CH,21,undirected
BN,CM,25,undirected
BN,FR,47,undirected
BN,GB,16,undirected
BN,GH,27,undirected
BN,GM,16,undirected
BN,IN,23,undirected
BN,IT,19,undirected
BN,IV,21,undirected
BN,KE,22,undirected
BN,ML,29,undirected
BN,MO,18,undirected
BN,NG,57,undirected
BN,NI,2130,undirected
BN,SF,49,undirected
BN,SG,31,undirected
BN,TO,19,undirected
BN,TZ,18,undirected
BN,UK,41,undirected
BN,US,51,undirected
BN,UV,19,undirected
BO,BR,24,undirected
BO,BU,32,undirected
BO,CA,25,undirected
BO,CH,150,undirected
BO,EG,27,undirected
BO,EI,371,undirected
BO,EN,23,undirected
BO,EZ,28,undirected
BO,FI,34,undirected
BO,FR,685,undirected
BO,GM,196,undirected
BO,GR,46,undirected
BO,HU,39,undirected
BO,IN,41,undirected
BO,IR,42,undirected
BO,IS,45,undirected
BO,IT,312,undirected
BO,IZ,22,undirected
BO,JA,59,undirected
BO,KG,53,undirected
BO,KZ,174,undirected
BO,LG,43,undirected
BO,LH,92,undirected
BO,MD,16,undirected
BO,MG,38,undirected
BO,MN,19,undirected
BO,MX,16,undirected
BO,NI,43,undirected
BO,NL,202,undirected
BO,NO,19,undirected
BO,PK,29,undirected
BO,PL,100,undirected
BO,RO,21,undirected
BO,RS,914,undirected
BO,SP,63,undirected
BO,SW,107,undirected
BO,SY,132,undirected
BO,SZ,19,undirected
BO,TU,89,undirected
BO,UK,254,undirected
BO,UP,866,undirected
BO,US,511,undirected
BO,VM,24,undirected
BP,FJ,34,undirected
BP,PP,59,undirected
BP,US,46,undirected
BP,VM,39,undirected
BR,BU,34,undirected
BR,BX,48,undirected
BR,CA,1274,undirected
BR,CB,93,undirected
BR,CD,16,undirected
BR,CE,84,undirected
BR,CF,578,undirected
BR,CH,2519,undirected
BR,CI,720,undirected
BR,CM,235,undirected
BR,CO,718,undirected
BR,CS,93,undirected
BR,CU,209,undirected
BR,CY,17,undirected
BR,DA,214,undirected
BR,DR,59,undirected
BR,EC,217,undirected
BR,EG,440,undirected
BR,EI,323,undirected
BR,EK,65,undirected
BR,EN,31,undirected
BR,ER,70,undirected
BR,ES,67,undirected
BR,ET,185,undirected
BR,EZ,126,undirected
BR,FG,33,undirected
BR,FI,98,undirected
BR,FJ,50,undirected
BR,FR,1564,undirected
BR,GB,35,undirected
BR,GH,96,undirected
BR,GM,1371,undirected
BR,GR,378,undirected
BR,GT,59,undirected
BR,GY,63,undirected
BR,HA,91,undirected
BR,HK,242,undirected
BR,HO,859,undirected
BR,HR,76,undirected
BR,HU,61,undirected
BR,IC,30,undirected
BR,ID,207,undirected
BR,IN,2027,undirected
BR,IR,224,undirected
BR,IS,231,undirected
BR,IT,1200,undirected
BR,IV,17,undirected
BR,IZ,329,undirected
BR,JA,1752,undirected
BR,JM,152,undirected
BR,JO,102,undirected
BR,KE,249,undirected
BR,KN,205,undirected
BR,KS,488,undirected
BR,KU,29,undirected
BR,KZ,39,undirected
BR,LE,30,undirected
BR,LG,17,undirected
BR,LH,16,undirected
BR,LI,34,undirected
BR,LO,22,undirected
BR,LU,58,undirected
BR,LY,56,undirected
BR,ML,42,undirected
BR,MN,33,undirected
BR,MO,199,undirected
BR,MR,31,undirected
BR,MT,28,undirected
BR,MU,29,undirected
BR,MX,1422,undirected
BR,MY,170,undirected
BR,MZ,61,undirected
BR,NI,493,undirected
BR,NL,415,undirected
BR,NO,298,undirected
BR,NP,36,undirected
BR,NS,42,undirected
BR,NU,73,undirected
BR,NZ,189,undirected
BR,OD,16,undirected
BR,OS,177,undirected
BR,PA,206,undirected
BR,PE,346,undirected
BR,PK,348,undirected
BR,PL,177,undirected
BR,PM,593,undirected
BR,PO,352,undirected
BR,QA,91,undirected
BR,RB,16,undirected
BR,RI,29,undirected
BR,RO,320,undirected
BR,RP,319,undirected
BR,RQ,139,undirected
BR,RS,1654,undirected
BR,RW,21,undirected
BR,SA,131,undirected
BR,SE,65,undirected
BR,SF,1108,undirected
BR,SG,26,undirected
BR,SI,17,undirected
BR,SN,254,undirected
BR,SO,30,undirected
BR,SP,1235,undirected
BR,SU,25,undirected
BR,SW,264,undirected
BR,SY,192,undirected
BR,SZ,1553,undirected
BR,TD,90,undirected
BR,TH,351,undirected
BR,TU,421,undirected
BR,TW,202,undirected
BR,TZ,26,undirected
BR,UG,68,undirected
BR,UK,3879,undirected
BR,UP,116,undirected
BR,US,24561,undirected
BR,UY,318,undirected
BR,UZ,67,undirected
BR,VE,1388,undirected
BR,VM,85,undirected
BR,WA,179,undirected
BR,YM,23,undirected
BR,ZA,16,undirected
BR,ZI,34,undirected
BT,CE,33,undirected
BT,CH,36,undirected
BT,FR,24,undirected
BT,IN,199,undirected
BT,MV,25,undirected
BT,NP,71,undirected
BT,PK,105,undirected
BT,SF,18,undirected
BT,TH,17,undirected
BT,UK,117,undirected
BT,US,210,undirected
BT,VE,39,undirected
BU,CA,115,undirected
BU,CH,97,undirected
BU,CO,16,undirected
BU,CY,30,undirected
BU,DA,35,undirected
BU,EG,108,undirected
BU,EI,92,undirected
BU,EN,41,undirected
BU,ER,65,undirected
BU,ET,65,undirected
BU,EZ,86,undirected
BU,FI,46,undirected
BU,FR,581,undirected
BU,GM,187,undirected
BU,GR,240,undirected
BU,HR,106,undirected
BU,HU,74,undirected
BU,IC,16,undirected
BU,ID,28,undirected
BU,IN,64,undirected
BU,IR,28,undirected
BU,IS,43,undirected
BU,IT,209,undirected
BU,IZ,429,undirected
BU,JA,58,undirected
BU,KS,31,undirected
BU,KV,19,undirected
BU,KZ,20,undirected
BU,LG,71,undirected
BU,LH,26,undirected
BU,LU,17,undirected
BU,MD,53,undirected
BU,MJ,39,undirected
BU,MK,126,undirected
BU,MT,51,undirected
BU,MX,29,undirected
BU,MY,21,undirected
BU,NL,96,undirected
BU,NO,29,undirected
BU,NZ,18,undirected
BU,OS,110,undirected
BU,PK,49,undirected
BU,PL,134,undirected
BU,PO,35,undirected
BU,RB,59,undirected
BU,RI,65,undirected
BU,RO,295,undirected
BU,RP,25,undirected
BU,RS,280,undirected
BU,SF,26,undirected
BU,SI,42,undirected
BU,SN,25,undirected
BU,SP,199,undirected
BU,SU,68,undirected
BU,SW,59,undirected
BU,SY,45,undirected
BU,SZ,110,undirected
BU,TH,22,undirected
BU,TU,240,undirected
BU,TX,38,undirected
BU,UK,803,undirected
BU,UP,189,undirected
BU,US,1345,undirected
BU,VE,17,undirected
BU,VM,17,undirected
BX,CA,552,undirected
BX,CB,102,undirected
BX,CH,2897,undirected
BX,CI,37,undirected
BX,CO,37,undirected
BX,CU,96,undirected
BX,DA,22,undirected
BX,EG,58,undirected
BX,EZ,18,undirected
BX,FR,202,undirected
BX,GG,45,undirected
BX,GM,119,undirected
BX,GR,46,undirected
BX,HK,56,undirected
BX,ID,588,undirected
BX,IN,210,undirected
BX,IR,125,undirected
BX,IS,56,undirected
BX,IT,99,undirected
BX,IZ,119,undirected
BX,JA,631,undirected
BX,JO,17,undirected
BX,KN,153,undirected
BX,KS,171,undirected
BX,LA,67,undirected
BX,LY,26,undirected
BX,MU,213,undirected
BX,MV,22,undirected
BX,MX,79,undirected
BX,MY,630,undirected
BX,NI,51,undirected
BX,NL,46,undirected
BX,NO,30,undirected
BX,NZ,70,undirected
BX,OS,41,undirected
BX,PE,68,undirected
BX,PF,31,undirected
BX,PG,118,undirected
BX,PK,199,undirected
BX,PL,26,undirected
BX,PM,16,undirected
BX,PO,28,undirected
BX,RO,31,undirected
BX,RP,2013,undirected
BX,RS,373,undirected
BX,SA,79,undirected
BX,SF,52,undirected
BX,SN,429,undirected
BX,SP,53,undirected
BX,SW,47,undirected
BX,SY,83,undirected
BX,SZ,23,undirected
BX,TH,147,undirected
BX,TU,109,undirected
BX,TW,761,undirected
BX,UK,244,undirected
BX,UP,55,undirected
BX,US,4429,undirected
BX,VE,35,undirected
BX,VM,723,undirected
BY,CA,16,undirected
BY,CF,52,undirected
BY,CH,40,undirected
BY,CM,26,undirected
BY,CT,27,undirected
BY,ET,43,undirected
BY,FR,141,undirected
BY,GH,19,undirected
BY,GM,24,undirected
BY,IN,29,undirected
BY,IT,16,undirected
BY,JA,23,undirected
BY,KE,99,undirected
BY,ML,34,undirected
BY,NI,31,undirected
BY,OD,37,undirected
BY,RS,17,undirected
BY,RW,113,undirected
BY,SF,76,undirected
BY,SL,17,undirected
BY,SO,35,undirected
BY,SU,33,undirected
BY,SY,17,undirected
BY,SZ,19,undirected
BY,TU,19,undirected
BY,TZ,295,undirected
BY,UG,66,undirected
BY,UK,33,undirected
BY,US,258,undirected
BY,WA,25,undirected
BY,ZA,22,undirected
CA,CB,386,undirected
CA,CD,128,undirected
CA,CE,99,undirected
CA,CF,48,undirected
CA,CG,16,undirected
CA,CH,5272,undirected
CA,CI,367,undirected
CA,CM,131,undirected
CA,CO,431,undirected
CA,CS,102,undirected
CA,CT,38,undirected
CA,CU,559,undirected
CA,CY,20,undirected
CA,DA,425,undirected
CA,DO,29,undirected
CA,DR,154,undirected
CA,EC,511,undirected
CA,EG,804,undirected
CA,EI,1331,undirected
CA,EK,19,undirected
CA,EN,68,undirected
CA,ER,67,undirected
CA,ES,95,undirected
CA,ET,68,undirected
CA,EZ,221,undirected
CA,FI,397,undirected
CA,FJ,80,undirected
CA,FP,56,undirected
CA,FR,4182,undirected
CA,GA,21,undirected
CA,GB,115,undirected
CA,GG,25,undirected
CA,GH,194,undirected
CA,GI,54,undirected
CA,GJ,22,undirected
CA,GL,236,undirected
CA,GM,2551,undirected
CA,GQ,18,undirected
CA,GR,452,undirected
CA,GT,57,undirected
CA,GV,21,undirected
CA,GY,80,undirected
CA,GZ,21,undirected
CA,HA,145,undirected
CA,HK,600,undirected
CA,HO,87,undirected
CA,HR,76,undirected
CA,HU,207,undirected
CA,IC,102,undirected
CA,ID,275,undirected
CA,IN,2675,undirected
CA,IR,820,undirected
CA,IS,539,undirected
CA,IT,1833,undirected
CA,IV,40,undirected
CA,IZ,1005,undirected
CA,JA,2882,undirected
CA,JE,923,undirected
CA,JM,279,undirected
CA,JO,175,undirected
CA,JQ,81,undirected
CA,KE,274,undirected
CA,KG,36,undirected
CA,KN,411,undirected
CA,KS,870,undirected
CA,KU,273,undirected
CA,KZ,104,undirected
CA,LE,74,undirected
CA,LG,70,undirected
CA,LH,32,undirected
CA,LI,80,undirected
CA,LO,73,undirected
CA,LU,66,undirected
CA,LY,426,undirected
CA,MA,20,undirected
CA,MC,19,undirected
CA,MD,33,undirected
CA,MG,32,undirected
CA,MJ,16,undirected
CA,MK,16,undirected
CA,ML,116,undirected
CA,MN,371,undirected
CA,MO,126,undirected
CA,MR,32,undirected
CA,MT,125,undirected
CA,MU,76,undirected
CA,MV,31,undirected
CA,MX,1879,undirected
CA,MY,518,undirected
CA,NC,22,undirected
CA,NG,18,undirected
CA,NI,1340,undirected
CA,NL,893,undirected
CA,NO,729,undirected
CA,NP,81,undirected
CA,NU,108,undirected
CA,NZ,970,undirected
CA,OD,54,undirected
CA,OS,160,undirected
CA,PA,53,undirected
CA,PE,313,undirected
CA,PK,385,undirected
CA,PL,415,undirected
CA,PM,195,undirected
CA,PO,281,undirected
CA,PP,29,undirected
CA,QA,409,undirected
CA,RB,16,undirected
CA,RE,20,undirected
CA,RI,53,undirected
CA,RO,325,undirected
CA,RP,993,undirected
CA,RQ,117,undirected
CA,RS,2412,undirected
CA,RW,74,undirected
CA,SA,912,undirected
CA,SE,25,undirected
CA,SF,1620,undirected
CA,SG,129,undirected
CA,SI,139,undirected
CA,SL,30,undirected
CA,SN,781,undirected
CA,SO,158,undirected
CA,SP,1079,undirected
CA,ST,176,undirected
CA,SU,176,undirected
CA,SW,907,undirected
CA,SY,1102,undirected
CA,SZ,1380,undirected
CA,TD,76,undirected
CA,TH,877,undirected
CA,TS,178,undirected
CA,TU,911,undirected
CA,TW,396,undirected
CA,TZ,78,undirected
CA,UG,216,undirected
CA,UK,14916,undirected
CA,UP,338,undirected
CA,US,99062,undirected
CA,UV,29,undirected
CA,UY,34,undirected
CA,UZ,31,undirected
CA,VE,736,undirected
CA,VM,298,undirected
CA,VT,23,undirected
CA,WA,253,undirected
CA,WE,33,undirected
CA,YM,70,undirected
CA,ZA,176,undirected
CA,ZI,31,undirected
CB,CE,45,undirected
CB,CH,520,undirected
CB,CI,16,undirected
CB,DA,18,undirected
CB,EG,52,undirected
CB,EI,30,undirected
CB,EK,21,undirected
CB,ER,29,undirected
CB,FR,148,undirected
CB,GH,18,undirected
CB,GM,58,undirected
CB,GT,22,undirected
CB,HK,88,undirected
CB,HR,17,undirected
CB,ID,200,undirected
CB,IN,709,undirected
CB,IR,76,undirected
CB,IS,41,undirected
CB,IT,32,undirected
CB,IZ,43,undirected
CB,JA,187,undirected
CB,KE,23,undirected
CB,KN,122,undirected
CB,KS,87,undirected
CB,KZ,23,undirected
CB,LA,99,undirected
CB,MC,139,undirected
CB,MX,25,undirected
CB,MY,343,undirected
CB,NI,40,undirected
CB,NL,48,undirected
CB,NO,34,undirected
CB,NP,26,undirected
CB,NZ,54,undirected
CB,PK,203,undirected
CB,PL,16,undirected
CB,PM,19,undirected
CB,PO,22,undirected
CB,PP,58,undirected
CB,QA,46,undirected
CB,RP,174,undirected
CB,RS,110,undirected
CB,SA,22,undirected
CB,SF,94,undirected
CB,SN,172,undirected
CB,SO,35,undirected
CB,SP,27,undirected
CB,SW,54,undirected
CB,SY,41,undirected
CB,SZ,40,undirected
CB,TH,570,undirected
CB,TT,41,undirected
CB,TU,123,undirected
CB,TW,77,undirected
CB,TZ,29,undirected
CB,UG,46,undirected
CB,UK,605,undirected
CB,US,1639,undirected
CB,UZ,86,undirected
CB,VE,16,undirected
CB,VM,415,undirected
CD,CF,29,undirected
CD,CH,143,undirected
CD,CM,158,undirected
CD,CT,35,undirected
CD,CU,31,undirected
CD,EG,324,undirected
CD,EI,31,undirected
CD,EK,25,undirected
CD,ET,26,undirected
CD,FR,221,undirected
CD,GB,33,undirected
CD,GH,40,undirected
CD,GM,32,undirected
CD,GR,28,undirected
CD,GV,18,undirected
CD,IN,46,undirected
CD,IR,25,undirected
CD,IS,18,undirected
CD,IT,33,undirected
CD,IV,45,undirected
CD,IZ,286,undirected
CD,JA,64,undirected
CD,JE,17,undirected
CD,JO,21,undirected
CD,KE,43,undirected
CD,KN,71,undirected
CD,KS,65,undirected
CD,KU,32,undirected
CD,LY,30,undirected
CD,ML,120,undirected
CD,MR,57,undirected
CD,MX,24,undirected
CD,NG,40,undirected
CD,NI,526,undirected
CD,OS,22,undirected
CD,PK,22,undirected
CD,PL,66,undirected
CD,PO,101,undirected
CD,RS,108,undirected
CD,SA,95,undirected
CD,SF,68,undirected
CD,SG,316,undirected
CD,SL,39,undirected
CD,SP,22,undirected
CD,SU,155,undirected
CD,SW,19,undirected
CD,SY,46,undirected
CD,TO,24,undirected
CD,TU,39,undirected
CD,TW,19,undirected
CD,UG,53,undirected
CD,UK,235,undirected
CD,US,9691,undirected
CD,UV,26,undirected
CD,VM,25,undirected
CD,ZI,17,undirected
CE,CH,225,undirected
CE,CI,16,undirected
CE,CO,20,undirected
CE,EG,22,undirected
CE,EI,167,undirected
CE,FR,279,undirected
CE,GM,59,undirected
CE,GR,28,undirected
CE,HK,24,undirected
CE,ID,68,undirected
CE,IN,1934,undirected
CE,IR,52,undirected
CE,IS,27,undirected
CE,IT,440,undirected
CE,IZ,126,undirected
CE,JA,199,undirected
CE,KE,58,undirected
CE,KN,72,undirected
CE,KS,82,undirected
CE,LY,27,undirected
CE,MP,30,undirected
CE,MU,29,undirected
CE,MV,59,undirected
CE,MY,101,undirected
CE,NI,37,undirected
CE,NL,33,undirected
CE,NO,42,undirected
CE,NP,118,undirected
CE,NZ,265,undirected
CE,OC,37,undirected
CE,PK,1253,undirected
CE,PL,40,undirected
CE,PO,17,undirected
CE,QA,22,undirected
CE,RP,69,undirected
CE,RS,136,undirected
CE,SA,118,undirected
CE,SF,781,undirected
CE,SN,220,undirected
CE,SO,30,undirected
CE,SP,76,undirected
CE,SW,32,undirected
CE,SY,152,undirected
CE,SZ,632,undirected
CE,TD,63,undirected
CE,TH,212,undirected
CE,TU,66,undirected
CE,TW,16,undirected
CE,UK,1858,undirected
CE,UP,38,undirected
CE,US,1195,undirected
CE,VE,20,undirected
CE,VM,56,undirected
CE,ZI,81,undirected
CF,CG,138,undirected
CF,CH,103,undirected
CF,CM,373,undirected
CF,CT,146,undirected
CF,EG,28,undirected
CF,EI,16,undirected
CF,EK,107,undirected
CF,ER,16,undirected
CF,ET,59,undirected
CF,FR,103,undirected
CF,GB,50,undirected
CF,GH,27,undirected
CF,GM,51,undirected
CF,GV,25,undirected
CF,IN,285,undirected
CF,IR,16,undirected
CF,IT,25,undirected
CF,IZ,32,undirected
CF,JA,38,undirected
CF,KE,288,undirected
CF,KS,19,undirected
CF,LI,30,undirected
CF,LY,19,undirected
CF,MI,48,undirected
CF,ML,28,undirected
CF,MO,25,undirected
CF,MZ,21,undirected
CF,NI,128,undirected
CF,NL,66,undirected
CF,NO,19,undirected
CF,OD,56,undirected
CF,PK,48,undirected
CF,RP,24,undirected
CF,RS,37,undirected
CF,RW,87,undirected
CF,SF,167,undirected
CF,SG,23,undirected
CF,SL,116,undirected
CF,SO,44,undirected
CF,SP,21,undirected
CF,SU,63,undirected
CF,SY,23,undirected
CF,SZ,22,undirected
CF,TU,25,undirected
CF,TZ,95,undirected
CF,UG,183,undirected
CF,UK,144,undirected
CF,US,1695,undirected
CF,WA,102,undirected
CF,ZA,23,undirected
CF,ZI,293,undirected
CG,CH,62,undirected
CG,CT,30,undirected
CG,ET,43,undirected
CG,FR,58,undirected
CG,GH,16,undirected
CG,GM,26,undirected
CG,IN,26,undirected
CG,IT,45,undirected
CG,KE,239,undirected
CG,LI,17,undirected
CG,ML,94,undirected
CG,NI,26,undirected
CG,OD,27,undirected
CG,PK,29,undirected
CG,RP,19,undirected
CG,RW,31,undirected
CG,SF,69,undirected
CG,SO,39,undirected
CG,SU,30,undirected
CG,TU,18,undirected
CG,TZ,29,undirected
CG,UG,44,undirected
CG,UK,119,undirected
CG,US,176,undirected
CG,ZA,19,undirected
CH,CI,694,undirected
CH,CJ,36,undirected
CH,CM,76,undirected
CH,CO,192,undirected
CH,CS,40,undirected
CH,CT,39,undirected
CH,CU,407,undirected
CH,CY,36,undirected
CH,DA,415,undirected
CH,DJ,68,undirected
CH,DR,89,undirected
CH,EC,130,undirected
CH,EG,1168,undirected
CH,EI,1364,undirected
CH,EK,119,undirected
CH,EN,72,undirected
CH,ER,135,undirected
CH,ES,20,undirected
CH,ET,382,undirected
CH,EZ,304,undirected
CH,FI,495,undirected
CH,FJ,102,undirected
CH,FR,5294,undirected
CH,GA,28,undirected
CH,GB,33,undirected
CH,GG,47,undirected
CH,GH,366,undirected
CH,GI,27,undirected
CH,GL,21,undirected
CH,GM,5520,undirected
CH,GQ,192,undirected
CH,GR,595,undirected
CH,GT,46,undirected
CH,GV,35,undirected
CH,GY,49,undirected
CH,GZ,26,undirected
CH,HA,61,undirected
CH,HK,5364,undirected
CH,HO,178,undirected
CH,HR,146,undirected
CH,HU,219,undirected
CH,IC,166,undirected
CH,ID,2197,undirected
CH,IN,12297,undirected
CH,IR,1485,undirected
CH,IS,828,undirected
CH,IT,2036,undirected
CH,IV,64,undirected
CH,IZ,1312,undirected
CH,JA,13654,undirected
CH,JE,89,undirected
CH,JM,153,undirected
CH,JO,198,undirected
CH,KE,1038,undirected
CH,KG,102,undirected
CH,KN,5829,undirected
CH,KS,7784,undirected
CH,KU,114,undirected
CH,KV,25,undirected
CH,KZ,202,undirected
CH,LA,325,undirected
CH,LE,153,undirected
CH,LG,81,undirected
CH,LH,84,undirected
CH,LI,174,undirected
CH,LO,75,undirected
CH,LS,140,undirected
CH,LU,82,undirected
CH,LY,251,undirected
CH,MC,495,undirected
CH,MD,18,undirected
CH,MG,318,undirected
CH,MI,19,undirected
CH,MK,22,undirected
CH,ML,704,undirected
CH,MN,25,undirected
CH,MO,224,undirected
CH,MP,90,undirected
CH,MR,176,undirected
CH,MT,41,undirected
CH,MU,218,undirected
CH,MV,151,undirected
CH,MX,1722,undirected
CH,MY,2885,undirected
CH,MZ,127,undirected
CH,NG,74,undirected
CH,NI,2430,undirected
CH,NL,1223,undirected
CH,NO,1028,undirected
CH,NP,369,undirected
CH,NU,35,undirected
CH,NZ,2193,undirected
CH,OC,19,undirected
CH,OD,166,undirected
CH,OS,370,undirected
CH,PE,310,undirected
CH,PF,73,undirected
CH,PG,255,undirected
CH,PK,3406,undirected
CH,PL,614,undirected
CH,PM,249,undirected
CH,PO,579,undirected
CH,PP,55,undirected
CH,QA,423,undirected
CH,RB,49,undirected
CH,RI,50,undirected
CH,RM,21,undirected
CH,RO,129,undirected
CH,RP,4283,undirected
CH,RQ,55,undirected
CH,RS,4415,undirected
CH,RW,65,undirected
CH,SA,1073,undirected
CH,SE,38,undirected
CH,SF,2122,undirected
CH,SG,105,undirected
CH,SI,39,undirected
CH,SL,88,undirected
CH,SN,4174,undirected
CH,SO,197,undirected
CH,SP,1349,undirected
CH,SU,142,undirected
CH,SW,2450,undirected
CH,SY,863,undirected
